客户ID,产品名称,交易类型,产品ID,产品成本,利润,单价,年份,订单数量,销售区域ID,销售金额
12128,山地自行车,2.0,358.5,1185.71475,998.82935,2184.5441,2014.5,1,8,2184.5441
12128,帽子,2.5,225.0,6.9223,2.0677,8.99,2016.0,1,8,8.99
12128,挂架,1.0,483.0,44.88,75.12,120.0,2015.0,1,8,120.0
12128,旅行自行车,3.0,576.0,1481.9379,902.1321,2384.07,2016.0,1,8,2384.07
12128,骑行服,2.0,489.0,41.5723,12.4177,53.99,2016.0,1,8,53.99
12129,公路自行车,2.0,580.0,1082.51,618.48,1700.99,2016.0,1,8,1700.99
12129,头盔,1.0,222.0,13.0863,21.9037,34.99,2016.0,1,8,34.99
12129,山地自行车,2.0,354.5,1191.7377000000001,1003.9671000000001,2195.7048,2014.5,1,8,2195.7048
12129,帽子,2.0,225.0,6.9223,2.0677,8.99,2016.0,1,8,8.99
12129,挡泥板,3.0,485.0,8.2205,13.7595,21.98,2015.0,1,8,21.98
12129,旅行自行车,1.0,564.0,1481.9379,902.1321,2384.07,2016.0,1,8,2384.07
12129,水壶和水壶架,3.0,477.5,2.8013,4.6887,7.49,2015.0,1,8,7.49
12130,公路自行车,1.0,390.0,713.0798,407.4102,1120.49,2015.0,1,8,1120.49
12130,山地自行车,3.0,354.5,1191.7377000000001,1003.9671000000001,2195.7048,2014.5,1,8,2195.7048
12130,帽子,1.0,225.0,6.9223,2.0677,8.99,2015.0,1,8,8.99
12130,旅行自行车,1.0,564.0,1481.9379,902.1321,2384.07,2016.0,1,8,2384.07
12130,水壶和水壶架,2.0,477.75,2.7078,4.5322000000000005,7.24,2015.5,1,8,7.24
12130,骑行服,1.0,490.0,41.5723,12.4177,53.99,2015.0,1,8,53.99
12131,公路自行车,1.0,342.5,1863.1210499999997,1147.68895,3010.81,2014.0,1,7,3010.81
12131,头盔,1.0,218.0,13.0863,21.9037,34.99,2015.5,1,7,34.99
12131,山地自行车,1.0,353.0,1265.6195,1054.3705,2319.99,2015.0,1,7,2319.99
12131,旅行自行车,1.5,568.0,1481.9379,902.1321,2384.07,2015.5,1,7,2384.07
12131,车胎和内胎,2.0,517.0,4.5217,7.5683,12.089999999999998,2015.0,1,7,12.089999999999998
12131,骑行服,1.0,234.0,38.4923,11.4977,49.99,2016.0,1,7,49.99
12132,公路自行车,1.0,341.0,1863.1210499999997,1147.68895,3010.81,2014.0,1,7,3010.81
12132,头盔,1.5,215.5,13.0863,21.9037,34.99,2015.0,1,7,34.99
12132,山地自行车,1.0,361.0,1251.9813,1043.0087,2294.99,2015.0,1,7,2294.99
12132,旅行自行车,1.5,561.0,1481.9379,902.1321,2384.07,2015.5,1,7,2384.07
12132,水壶和水壶架,1.0,478.0,2.6143,4.3757,6.99,2016.0,1,7,6.99
12132,水袋背包,2.0,487.0,20.5663,34.4237,54.99,2015.0,1,7,54.99
12132,车胎和内胎,1.5,535.0,6.598325,11.044175000000001,17.6425,2015.0,1,7,17.6425
12133,公路自行车,1.0,604.0,343.6496,196.3404,539.99,2016.0,1,10,539.99
12133,头盔,1.0,214.0,13.0863,21.9037,34.99,2015.5,1,10,34.99
12133,山地自行车,1.0,354.5,1191.7377000000001,1003.9671000000001,2195.7048,2014.5,1,10,2195.7048
12133,挡泥板,1.0,485.0,8.2205,13.7595,21.98,2015.0,1,10,21.98
12133,旅行自行车,1.0,585.0,461.4448,280.9052,742.35,2016.0,1,10,742.35
12133,水壶和水壶架,1.0,477.5,2.8013,4.6887,7.49,2015.0,1,10,7.49
12133,骑行服,1.0,228.0,38.4923,11.4977,49.99,2015.0,1,10,49.99
12134,帽子,2.0,225.0,6.9223,2.0677,8.99,2016.0,1,10,8.99
12134,袜子,1.0,482.0,3.3623,5.6277,8.99,2016.0,1,10,8.99
12134,车胎和内胎,1.0,533.5,4.7648,7.9752,12.739999999999998,2016.0,1,10,12.739999999999998
12134,骑行服,2.0,489.0,41.5723,12.4177,53.99,2016.0,1,10,53.99
12135,车胎和内胎,1.0,537.0,13.09,21.91,35.0,2016.0,1,4,35.0
12135,骑行服,1.0,234.0,38.4923,11.4977,49.99,2015.0,1,4,49.99
12136,头盔,2.0,215.5,13.0863,21.9037,34.99,2016.0,1,6,34.99
12136,手套,3.0,467.0,9.1593,15.3307,24.49,2016.0,1,6,24.49
12136,水壶和水壶架,1.0,477.5,2.8013,4.6887,7.49,2016.0,1,6,7.49
12136,车胎和内胎,2.2,522.0,5.40508,9.046920000000002,14.451999999999998,2015.6,1,6,14.451999999999998
12137,车胎和内胎,3.0,515.0,5.270933333333334,8.8224,14.093333333333334,2015.0,1,4,14.093333333333334
12137,骑行服,1.0,237.0,38.4923,11.4977,49.99,2015.0,1,4,49.99
12138,挡泥板,2.0,485.0,8.2205,13.7595,21.98,2016.0,1,1,21.98
12138,清洁剂,1.0,484.0,2.9733,4.9767,7.95,2016.0,1,1,7.95
12138,车胎和内胎,2.0,532.5,7.47815,12.51685,19.995,2016.0,1,1,19.995
12138,骑行服,2.0,228.0,38.4923,11.4977,49.99,2016.0,1,1,49.99
12139,水袋背包,1.0,487.0,20.5663,34.4237,54.99,2016.0,1,1,54.99
12139,清洁剂,3.0,484.0,2.9733,4.9767,7.95,2016.0,1,1,7.95
12139,车胎和内胎,1.0,532.5,7.47815,12.51685,19.995,2016.0,1,1,19.995
12140,帽子,2.0,225.0,6.9223,2.0677,8.99,2016.0,1,6,8.99
12140,水壶和水壶架,2.3333333333333335,477.3333333333333,2.4896333333333334,4.167033333333333,6.656666666666666,2016.0,1,6,6.656666666666666
12140,清洁剂,1.0,484.0,2.9733,4.9767,7.95,2016.0,1,6,7.95
12140,车胎和内胎,1.0,520.25,6.757275,11.310225,18.0675,2015.5,1,6,18.0675
12141,公路自行车,1.0,310.0,2171.2942,1406.9758,3578.27,2014.0,1,1,3578.27
12141,山地自行车,1.0,355.0,1265.6195,1054.3705,2319.99,2015.0,1,1,2319.99
12141,挡泥板,1.0,485.0,8.2205,13.7595,21.98,2015.0,1,1,21.98
12141,袜子,1.0,482.0,3.3623,5.6277,8.99,2015.0,1,1,8.99
12141,骑行服,1.0,234.0,38.4923,11.4977,49.99,2015.0,1,1,49.99
12142,公路自行车,1.0,311.0,2171.2942,1406.9758,3578.27,2014.0,1,1,3578.27
12142,头盔,1.0,222.0,13.0863,21.9037,34.99,2015.0,1,1,34.99
12142,山地自行车,1.0,361.0,1251.9813,1043.0087,2294.99,2015.0,1,1,2294.99
12142,挡泥板,1.0,485.0,8.2205,13.7595,21.98,2015.0,1,1,21.98
12142,水壶和水壶架,1.0,477.5,2.8013,4.6887,7.49,2015.0,1,1,7.49
12143,公路自行车,2.0,314.0,2171.2942,1406.9758,3578.27,2014.0,1,1,3578.27
12143,山地自行车,3.0,363.0,1251.9813,1043.0087,2294.99,2015.0,1,1,2294.99
12143,挂架,3.0,483.0,44.88,75.12,120.0,2015.0,1,1,120.0
12144,清洁剂,3.0,484.0,2.9733,4.9767,7.95,2016.0,1,1,7.95
12144,车胎和内胎,1.0,515.0,5.270933333333334,8.8224,14.093333333333334,2015.0,1,1,14.093333333333334
12145,头盔,3.0,222.0,13.0863,21.9037,34.99,2016.0,1,1,34.99
12145,清洁剂,1.0,484.0,2.9733,4.9767,7.95,2016.0,1,1,7.95
12145,车胎和内胎,3.0,532.5,7.47815,12.51685,19.995,2016.0,1,1,19.995
12145,骑行服,3.0,228.0,38.4923,11.4977,49.99,2016.0,1,1,49.99
12146,头盔,1.0,217.0,13.0863,21.9037,34.99,2015.0,1,4,34.99
12146,手套,1.0,465.0,9.1593,15.3307,24.49,2015.0,1,4,24.49
12146,挂架,1.0,483.0,44.88,75.12,120.0,2016.0,1,4,120.0
12146,清洁剂,1.0,484.0,2.9733,4.9767,7.95,2016.0,1,4,7.95
12146,车胎和内胎,1.0,532.5,7.47815,12.51685,19.995,2015.0,1,4,19.995
12147,头盔,3.0,222.0,13.0863,21.9037,34.99,2016.0,1,6,34.99
12147,帽子,1.0,225.0,6.9223,2.0677,8.99,2015.0,1,6,8.99
12147,挂架,2.0,483.0,44.88,75.12,120.0,2016.0,1,6,120.0
12147,水壶和水壶架,2.3333333333333335,477.3333333333333,2.4896333333333334,4.167033333333333,6.656666666666666,2015.6666666666667,1,6,6.656666666666666
12147,清洁剂,2.0,484.0,2.9733,4.9767,7.95,2016.0,1,6,7.95
12147,车胎和内胎,1.5,514.8333333333334,4.95865,8.299683333333334,13.258333333333333,2016.0,1,6,13.258333333333333
12148,头盔,1.0,222.0,13.0863,21.9037,34.99,2016.0,1,1,34.99
12148,清洁剂,1.0,484.0,2.9733,4.9767,7.95,2016.0,1,1,7.95
12148,车胎和内胎,1.0,532.5,7.47815,12.51685,19.995,2016.0,1,1,19.995
12149,头盔,2.0,222.0,13.0863,21.9037,34.99,2015.0,1,1,34.99
12149,清洁剂,2.0,484.0,2.9733,4.9767,7.95,2016.0,1,1,7.95
12149,车胎和内胎,2.0,532.5,7.47815,12.51685,19.995,2015.0,1,1,19.995
12150,清洁剂,2.0,484.0,2.9733,4.9767,7.95,2016.0,1,4,7.95
12150,车胎和内胎,2.0,537.0,13.09,21.91,35.0,2016.0,1,4,35.0
12151,公路自行车,1.0,312.0,2171.2942,1406.9758,3578.27,2014.0,1,4,3578.27
12151,山地自行车,2.0,363.0,1251.9813,1043.0087,2294.99,2015.0,1,4,2294.99
12151,挡泥板,2.0,485.0,8.2205,13.7595,21.98,2015.0,1,4,21.98
12152,公路自行车,1.0,312.0,2171.2942,1406.9758,3578.27,2014.0,1,4,3578.27
12152,山地自行车,1.0,353.0,1265.6195,1054.3705,2319.99,2015.0,1,4,2319.99
12152,手套,1.0,463.0,9.1593,15.3307,24.49,2015.0,1,4,24.49
12152,水壶和水壶架,1.0,477.5,2.8013,4.6887,7.49,2015.0,1,4,7.49
12153,公路自行车,1.0,314.0,2171.2942,1406.9758,3578.27,2014.0,1,4,3578.27
12153,山地自行车,1.0,363.0,1251.9813,1043.0087,2294.99,2015.0,1,4,2294.99
12153,水壶和水壶架,1.0,477.5,2.8013,4.6887,7.49,2015.0,1,4,7.49
12153,骑行服,1.0,237.0,38.4923,11.4977,49.99,2015.0,1,4,49.99
12154,头盔,2.0,218.0,13.0863,21.9037,34.99,2015.5,1,6,34.99
12154,山地自行车,1.0,355.0,1265.6195,1054.3705,2319.99,2015.0,1,6,2319.99
12154,手套,1.0,465.0,9.1593,15.3307,24.49,2015.0,1,6,24.49
12154,旅行自行车,3.0,561.0,1481.9379,902.1321,2384.07,2016.0,1,6,2384.07
12155,公路自行车,1.0,312.0,2171.2942,1406.9758,3578.27,2014.0,1,1,3578.27
12155,头盔,3.0,222.0,13.0863,21.9037,34.99,2015.0,1,1,34.99
12155,山地自行车,3.0,363.0,1251.9813,1043.0087,2294.99,2015.0,1,1,2294.99
12155,挡泥板,3.0,485.0,8.2205,13.7595,21.98,2015.0,1,1,21.98
12156,公路自行车,1.0,312.0,2171.2942,1406.9758,3578.27,2014.0,1,4,3578.27
12156,山地自行车,1.0,357.0,1265.6195,1054.3705,2319.99,2015.0,1,4,2319.99
12156,挡泥板,1.0,485.0,8.2205,13.7595,21.98,2015.0,1,4,21.98
12157,清洁剂,1.0,484.0,2.9733,4.9767,7.95,2016.0,1,4,7.95
12157,车胎和内胎,1.0,537.0,13.09,21.91,35.0,2015.0,1,4,35.0
12158,头盔,1.0,222.0,13.0863,21.9037,34.99,2016.0,1,6,34.99
12158,水壶和水壶架,1.0,477.3333333333333,2.4896333333333334,4.167033333333333,6.656666666666666,2016.0,1,6,6.656666666666666
12158,车胎和内胎,1.0,521.8,5.7790799999999996,9.672920000000001,15.451999999999998,2016.0,1,6,15.451999999999998
12159,头盔,1.3333333333333333,217.0,13.0863,21.9037,34.99,2015.3333333333333,1,6,34.99
12159,帽子,1.0,225.0,6.9223,2.0677,8.99,2015.0,1,6,8.99
12159,水壶和水壶架,1.3333333333333333,477.3333333333333,2.4896333333333334,4.167033333333333,6.656666666666666,2016.0,1,6,6.656666666666666
12159,车胎和内胎,1.0,532.25,7.0097249999999995,11.732775,18.742499999999996,2015.0,1,6,18.742499999999996
12159,骑行服,1.0,231.0,38.4923,11.4977,49.99,2015.0,1,6,49.99
12160,公路自行车,1.0,313.0,2171.2942,1406.9758,3578.27,2014.0,1,1,3578.27
12160,山地自行车,1.0,363.0,1251.9813,1043.0087,2294.99,2015.0,1,1,2294.99
12160,挡泥板,1.0,485.0,8.2205,13.7595,21.98,2015.0,1,1,21.98
12160,骑行服,1.0,231.0,38.4923,11.4977,49.99,2015.0,1,1,49.99
12161,清洁剂,1.0,484.0,2.9733,4.9767,7.95,2016.0,1,1,7.95
12161,自行车支架,1.0,486.0,59.466,99.53399999999999,159.0,2015.0,1,1,159.0
12161,车胎和内胎,1.0,532.5,7.47815,12.51685,19.995,2015.0,1,1,19.995
12162,公路自行车,1.0,313.0,2171.2942,1406.9758,3578.27,2014.0,1,4,3578.27
12162,山地自行车,1.0,355.0,1265.6195,1054.3705,2319.99,2015.0,1,4,2319.99
12162,水壶和水壶架,1.0,477.5,2.8013,4.6887,7.49,2015.0,1,4,7.49
12163,公路自行车,1.0,313.0,2171.2942,1406.9758,3578.27,2014.0,1,4,3578.27
12163,山地自行车,1.0,353.0,1265.6195,1054.3705,2319.99,2015.0,1,4,2319.99
12163,手套,1.0,465.0,9.1593,15.3307,24.49,2015.0,1,4,24.49
12163,挡泥板,1.0,485.0,8.2205,13.7595,21.98,2015.0,1,4,21.98
12164,公路自行车,1.0,311.0,2171.2942,1406.9758,3578.27,2014.0,1,4,3578.27
12164,山地自行车,1.0,359.0,1251.9813,1043.0087,2294.99,2015.0,1,4,2294.99
12164,车胎和内胎,1.0,537.0,13.09,21.91,35.0,2015.0,1,4,35.0
12165,手套,2.0,467.0,9.1593,15.3307,24.49,2015.0,1,6,24.49
12165,挂架,2.0,483.0,44.88,75.12,120.0,2015.0,1,6,120.0
12165,挡泥板,3.0,485.0,8.2205,13.7595,21.98,2015.0,1,6,21.98
12165,水壶和水壶架,1.6666666666666667,477.3333333333333,2.4896333333333334,4.167033333333333,6.656666666666666,2015.0,1,6,6.656666666666666
12165,清洁剂,1.0,484.0,2.9733,4.9767,7.95,2015.0,1,6,7.95
12165,袜子,3.0,482.0,3.3623,5.6277,8.99,2015.0,1,6,8.99
12165,车胎和内胎,1.8,521.8,5.7790799999999996,9.672920000000001,15.451999999999998,2015.6,1,6,15.451999999999998
12166,头盔,1.0,218.0,13.0863,21.9037,34.99,2016.0,1,6,34.99
12166,水壶和水壶架,1.0,477.3333333333333,2.4896333333333334,4.167033333333333,6.656666666666666,2016.0,1,6,6.656666666666666
12166,车胎和内胎,1.0,520.25,6.757275,11.310225,18.0675,2016.0,1,6,18.0675
12167,公路自行车,1.0,312.0,2171.2942,1406.9758,3578.27,2014.0,1,1,3578.27
12167,山地自行车,2.0,357.0,1265.6195,1054.3705,2319.99,2015.0,1,1,2319.99
12167,挡泥板,2.0,485.0,8.2205,13.7595,21.98,2015.0,1,1,21.98
12167,水袋背包,2.0,487.0,20.5663,34.4237,54.99,2015.0,1,1,54.99
12168,挡泥板,1.0,485.0,8.2205,13.7595,21.98,2016.0,1,1,21.98
12168,清洁剂,2.0,484.0,2.9733,4.9767,7.95,2015.5,1,1,7.95
12168,车胎和内胎,1.0,537.0,13.09,21.91,35.0,2016.0,1,1,35.0
12169,公路自行车,1.0,311.0,2171.2942,1406.9758,3578.27,2014.0,1,4,3578.27
12169,头盔,1.0,217.0,13.0863,21.9037,34.99,2015.0,1,4,34.99
12169,山地自行车,1.0,359.0,1251.9813,1043.0087,2294.99,2015.0,1,4,2294.99
12169,车胎和内胎,1.0,532.5,7.47815,12.51685,19.995,2015.0,1,4,19.995
12170,公路自行车,2.0,314.0,2171.2942,1406.9758,3578.27,2014.0,1,4,3578.27
12170,山地自行车,1.0,361.0,1251.9813,1043.0087,2294.99,2015.0,1,4,2294.99
12170,车胎和内胎,1.0,537.0,13.09,21.91,35.0,2015.0,1,4,35.0
12171,公路自行车,3.0,311.0,2171.2942,1406.9758,3578.27,2014.0,1,4,3578.27
12171,山地自行车,1.0,355.0,1265.6195,1054.3705,2319.99,2015.0,1,4,2319.99
12171,挡泥板,1.0,485.0,8.2205,13.7595,21.98,2015.0,1,4,21.98
12171,背心,1.0,472.0,23.749000000000002,39.751,63.5,2015.0,1,4,63.5
12172,公路自行车,1.0,313.0,2171.2942,1406.9758,3578.27,2014.0,1,4,3578.27
12172,头盔,1.0,217.0,13.0863,21.9037,34.99,2015.0,1,4,34.99
12172,山地自行车,1.0,363.0,1251.9813,1043.0087,2294.99,2015.0,1,4,2294.99
12172,挡泥板,1.0,485.0,8.2205,13.7595,21.98,2015.0,1,4,21.98
12173,公路自行车,1.0,312.0,2171.2942,1406.9758,3578.27,2014.0,1,4,3578.27
12173,山地自行车,3.0,355.0,1265.6195,1054.3705,2319.99,2015.0,1,4,2319.99
12173,帽子,3.0,225.0,6.9223,2.0677,8.99,2015.0,1,4,8.99
12173,挡泥板,3.0,485.0,8.2205,13.7595,21.98,2015.0,1,4,21.98
12174,公路自行车,3.0,313.0,2171.2942,1406.9758,3578.27,2014.0,1,4,3578.27
12174,山地自行车,1.0,363.0,1251.9813,1043.0087,2294.99,2015.0,1,4,2294.99
12175,挂架,2.0,483.0,44.88,75.12,120.0,2016.0,1,4,120.0
12175,车胎和内胎,1.0,537.0,13.09,21.91,35.0,2016.0,1,4,35.0
12176,挂架,1.0,483.0,44.88,75.12,120.0,2015.0,1,1,120.0
12176,车胎和内胎,3.0,515.0,5.270933333333334,8.8224,14.093333333333334,2016.0,1,1,14.093333333333334
12177,头盔,1.0,214.0,13.0863,21.9037,34.99,2015.0,1,6,34.99
12177,山地自行车,1.0,359.0,1251.9813,1043.0087,2294.99,2015.0,1,6,2294.99
12177,帽子,1.0,225.0,6.9223,2.0677,8.99,2016.0,1,6,8.99
12177,手套,1.0,465.0,9.1593,15.3307,24.49,2015.0,1,6,24.49
12177,旅行自行车,1.0,561.0,1481.9379,902.1321,2384.07,2016.0,1,6,2384.07
12177,水壶和水壶架,1.0,478.0,2.6143,4.3757,6.99,2016.0,1,6,6.99
12177,骑行服,1.0,234.0,38.4923,11.4977,49.99,2015.0,1,6,49.99
12178,公路自行车,1.0,314.0,2171.2942,1406.9758,3578.27,2014.0,1,1,3578.27
12178,头盔,1.0,222.0,13.0863,21.9037,34.99,2015.0,1,1,34.99
12178,山地自行车,1.0,353.0,1265.6195,1054.3705,2319.99,2015.0,1,1,2319.99
12179,公路自行车,1.0,310.0,2171.2942,1406.9758,3578.27,2014.0,1,1,3578.27
12179,山地自行车,1.0,355.0,1265.6195,1054.3705,2319.99,2016.0,1,1,2319.99
12179,水壶和水壶架,1.0,477.5,2.8013,4.6887,7.49,2016.0,1,1,7.49
12180,公路自行车,1.0,314.0,2171.2942,1406.9758,3578.27,2014.0,1,1,3578.27
12180,头盔,1.0,222.0,13.0863,21.9037,34.99,2016.0,1,1,34.99
12180,山地自行车,1.0,363.0,1251.9813,1043.0087,2294.99,2016.0,1,1,2294.99
12180,挡泥板,1.0,485.0,8.2205,13.7595,21.98,2016.0,1,1,21.98
12181,公路自行车,1.0,313.0,2171.2942,1406.9758,3578.27,2014.0,1,4,3578.27
12181,山地自行车,3.0,359.0,1251.9813,1043.0087,2294.99,2015.0,1,4,2294.99
12181,挡泥板,3.0,485.0,8.2205,13.7595,21.98,2015.0,1,4,21.98
12181,背心,3.0,473.0,23.749000000000002,39.751,63.5,2015.0,1,4,63.5
12182,水壶和水壶架,2.3333333333333335,477.3333333333333,2.4896333333333334,4.167033333333333,6.656666666666666,2016.0,1,6,6.656666666666666
12182,车胎和内胎,1.0,517.6666666666666,8.3876,14.039066666666669,22.426666666666666,2015.3333333333333,1,6,22.426666666666666
12183,头盔,2.0,218.0,13.0863,21.9037,34.99,2015.0,1,6,34.99
12183,水壶和水壶架,2.3333333333333335,477.3333333333333,2.4896333333333334,4.167033333333333,6.656666666666666,2015.0,1,6,6.656666666666666
12183,背心,3.0,472.0,23.749000000000002,39.751,63.5,2016.0,1,6,63.5
12183,车胎和内胎,2.0,532.25,7.0097249999999995,11.732775,18.742499999999996,2015.5,1,6,18.742499999999996
12184,公路自行车,1.0,314.0,2171.2942,1406.9758,3578.27,2014.0,1,1,3578.27
12184,山地自行车,1.0,363.0,1251.9813,1043.0087,2294.99,2015.0,1,1,2294.99
12184,车胎和内胎,1.0,480.0,0.8565,1.4335,2.29,2015.0,1,1,2.29
12185,清洁剂,1.0,484.0,2.9733,4.9767,7.95,2015.0,1,1,7.95
12185,车胎和内胎,1.0,515.0,5.270933333333334,8.8224,14.093333333333334,2015.0,1,1,14.093333333333334
12186,公路自行车,1.0,311.0,2171.2942,1406.9758,3578.27,2014.0,1,4,3578.27
12186,山地自行车,1.0,353.0,1265.6195,1054.3705,2319.99,2015.0,1,4,2319.99
12186,水壶和水壶架,1.0,477.5,2.8013,4.6887,7.49,2015.0,1,4,7.49
12187,公路自行车,1.0,310.0,2171.2942,1406.9758,3578.27,2014.0,1,4,3578.27
12187,头盔,1.0,214.0,13.0863,21.9037,34.99,2015.0,1,4,34.99
12187,山地自行车,1.0,359.0,1251.9813,1043.0087,2294.99,2015.0,1,4,2294.99
12188,公路自行车,1.0,314.0,2171.2942,1406.9758,3578.27,2014.0,1,4,3578.27
12188,头盔,1.0,214.0,13.0863,21.9037,34.99,2015.0,1,4,34.99
12188,山地自行车,1.0,357.0,1265.6195,1054.3705,2319.99,2015.0,1,4,2319.99
12189,公路自行车,2.0,313.0,2171.2942,1406.9758,3578.27,2014.0,1,4,3578.27
12189,山地自行车,1.0,359.0,1251.9813,1043.0087,2294.99,2015.0,1,4,2294.99
12189,挡泥板,1.0,485.0,8.2205,13.7595,21.98,2015.0,1,4,21.98
12189,水袋背包,1.0,487.0,20.5663,34.4237,54.99,2015.0,1,4,54.99
12190,公路自行车,1.0,313.0,2171.2942,1406.9758,3578.27,2014.0,1,4,3578.27
12190,山地自行车,1.0,361.0,1251.9813,1043.0087,2294.99,2015.0,1,4,2294.99
12190,水壶和水壶架,1.0,477.5,2.8013,4.6887,7.49,2015.0,1,4,7.49
12190,车胎和内胎,1.0,480.0,0.8565,1.4335,2.29,2015.0,1,4,2.29
12191,挂架,1.0,483.0,44.88,75.12,120.0,2016.0,1,4,120.0
12191,挡泥板,3.0,485.0,8.2205,13.7595,21.98,2015.0,1,4,21.98
12191,背心,3.0,472.0,23.749000000000002,39.751,63.5,2015.0,1,4,63.5
12191,车胎和内胎,3.0,532.5,7.47815,12.51685,19.995,2015.0,1,4,19.995
12192,挂架,1.0,483.0,44.88,75.12,120.0,2015.0,1,1,120.0
12192,车胎和内胎,1.0,532.5,7.47815,12.51685,19.995,2016.0,1,1,19.995
12193,头盔,1.0,214.0,13.0863,21.9037,34.99,2015.0,1,6,34.99
12193,山地自行车,1.0,357.0,1265.6195,1054.3705,2319.99,2015.0,1,6,2319.99
12193,旅行自行车,1.0,574.0,1481.9379,902.1321,2384.07,2016.0,1,6,2384.07
12193,车胎和内胎,1.0,532.5,7.47815,12.51685,19.995,2015.0,1,6,19.995
12193,骑行服,1.0,488.0,41.5723,12.4177,53.99,2016.0,1,6,53.99
12194,头盔,1.0,214.0,13.0863,21.9037,34.99,2015.0,1,4,34.99
12194,清洁剂,1.0,484.0,2.9733,4.9767,7.95,2015.0,1,4,7.95
12194,车胎和内胎,1.0,532.5,7.47815,12.51685,19.995,2015.0,1,4,19.995
12195,头盔,1.0,214.0,13.0863,21.9037,34.99,2016.0,1,4,34.99
12195,手套,1.0,463.0,9.1593,15.3307,24.49,2016.0,1,4,24.49
12195,挡泥板,1.0,485.0,8.2205,13.7595,21.98,2016.0,1,4,21.98
12195,清洁剂,1.0,484.0,2.9733,4.9767,7.95,2015.0,1,4,7.95
12195,车胎和内胎,1.0,537.0,13.09,21.91,35.0,2016.0,1,4,35.0
12196,头盔,1.5,217.0,13.0863,21.9037,34.99,2015.5,1,6,34.99
12196,水壶和水壶架,1.6666666666666667,477.3333333333333,2.4896333333333334,4.167033333333333,6.656666666666666,2015.0,1,6,6.656666666666666
12196,车胎和内胎,1.0,533.6666666666666,8.7242,14.602466666666666,23.326666666666664,2016.0,1,6,23.326666666666664
12197,清洁剂,1.0,484.0,2.9733,4.9767,7.95,2015.0,1,4,7.95
12197,车胎和内胎,3.0,532.5,7.47815,12.51685,19.995,2015.0,1,4,19.995
12198,公路自行车,1.0,312.0,2171.2942,1406.9758,3578.27,2014.0,1,1,3578.27
12198,头盔,3.0,214.0,13.0863,21.9037,34.99,2016.0,1,1,34.99
12198,山地自行车,3.0,361.0,1251.9813,1043.0087,2294.99,2016.0,1,1,2294.99
12198,手套,3.0,463.0,9.1593,15.3307,24.49,2016.0,1,1,24.49
12198,挡泥板,3.0,485.0,8.2205,13.7595,21.98,2016.0,1,1,21.98
12198,水壶和水壶架,3.0,477.5,2.8013,4.6887,7.49,2016.0,1,1,7.49
12199,头盔,2.0,222.0,13.0863,21.9037,34.99,2016.0,1,1,34.99
12199,挂架,1.0,483.0,44.88,75.12,120.0,2015.0,1,1,120.0
12199,车胎和内胎,2.0,532.5,7.47815,12.51685,19.995,2016.0,1,1,19.995
12200,公路自行车,3.0,314.0,2171.2942,1406.9758,3578.27,2014.0,1,4,3578.27
12200,山地自行车,1.0,355.0,1265.6195,1054.3705,2319.99,2015.0,1,4,2319.99
12200,车胎和内胎,1.0,508.5,6.97325,11.67175,18.645,2015.0,1,4,18.645
12201,清洁剂,2.0,484.0,2.9733,4.9767,7.95,2015.5,1,4,7.95
12201,车胎和内胎,3.0,515.0,5.270933333333334,8.8224,14.093333333333334,2015.0,1,4,14.093333333333334
12202,头盔,3.0,217.0,13.0863,21.9037,34.99,2015.0,1,6,34.99
12202,挡泥板,1.0,485.0,8.2205,13.7595,21.98,2016.0,1,6,21.98
12202,水壶和水壶架,1.8,477.4,2.6143,4.3757,6.99,2015.4,1,6,6.99
12202,车胎和内胎,1.0,514.8333333333334,4.95865,8.299683333333334,13.258333333333333,2015.3333333333333,1,6,13.258333333333333
12203,头盔,2.0,222.0,13.0863,21.9037,34.99,2016.0,1,6,34.99
12203,帽子,2.0,225.0,6.9223,2.0677,8.99,2016.0,1,6,8.99
12203,水壶和水壶架,1.3333333333333333,477.3333333333333,2.4896333333333334,4.167033333333333,6.656666666666666,2016.0,1,6,6.656666666666666
12203,袜子,2.0,481.0,3.3623,5.6277,8.99,2016.0,1,6,8.99
12203,车胎和内胎,1.4,521.8,5.7790799999999996,9.672920000000001,15.451999999999998,2016.0,1,6,15.451999999999998
12203,骑行服,2.0,228.0,38.4923,11.4977,49.99,2016.0,1,6,49.99
12204,头盔,1.0,222.0,13.0863,21.9037,34.99,2015.0,1,1,34.99
12204,挡泥板,1.0,485.0,8.2205,13.7595,21.98,2015.0,1,1,21.98
12204,水壶和水壶架,1.0,478.0,2.6143,4.3757,6.99,2015.0,1,1,6.99
12204,袜子,1.0,481.0,3.3623,5.6277,8.99,2015.0,1,1,8.99
12204,车胎和内胎,1.0,532.5,7.47815,12.51685,19.995,2015.0,1,1,19.995
12205,水壶和水壶架,1.0,478.0,2.6143,4.3757,6.99,2016.0,1,4,6.99
12205,车胎和内胎,1.0,508.5,6.97325,11.67175,18.645,2016.0,1,4,18.645
12206,公路自行车,2.0,310.0,2171.2942,1406.9758,3578.27,2014.0,1,4,3578.27
12206,山地自行车,1.0,357.0,1265.6195,1054.3705,2319.99,2015.0,1,4,2319.99
12206,水壶和水壶架,1.0,478.0,3.7363,6.2537,9.99,2015.0,1,4,9.99
12207,公路自行车,1.0,314.0,2171.2942,1406.9758,3578.27,2014.0,1,1,3578.27
